userid;bookid;score
248718;0198227868;10
263877;0312953968;0
268330;1860462588;0
275933;0061032166;0
274061;0373116918;0
247447;0446611735;0
242662;3499134411;0
256407;0312970188;0
242828;0609600923;5
263383;031298250X;0
254465;0786014245;0
270401;0809224763;6
274925;0684844729;0
272225;0684853515;0
258636;0452264073;7
276165;0515125628;8
246655;0553265725;0
266226;0142001848;0
257487;0679731725;0
245827;0671786091;0
260897;0375406182;9
269566;0553287303;0
259629;0312195516;0
266840;031205436X;0
249533;0345433106;0
264321;0380768127;0
249628;0515130923;0
268330;0590475002;0
245827;038531177X;0
255218;038549565X;10
274308;0451119932;0
255814;0140260641;0
245827;067101420X;0
263344;0060971401;5
240158;0671006614;8
245963;0440498058;0
264321;0451177290;3
243336;0804110743;7
269738;0060511508;7
252695;0140106464;7
243759;0060175680;5
244400;0679743065;0
257492;0440235596;8
265115;0440224594;7
240236;0679429220;9
253821;0373482949;0
245592;0345402871;5
248718;0192833588;0
270713;0688158099;9
268134;1559029838;0
250383;0316173584;0
251745;0451525566;0
274308;0373707126;0
262271;0515119644;0
270847;014025448X;9
263460;0671745085;0
245963;044020447X;0
248064;0440225701;6
273737;0595232124;6
274308;1854877216;0
251662;0747545634;0
254465;0671739786;0
257962;0553580299;0
248718;0345318854;9
259259;0060393297;10
267356;0449221482;7
272786;0345370775;0
260424;8806147226;8
256557;0060633875;8
268032;0971880107;0
259380;0380817411;0
257028;0449909735;0
263078;0800757459;0
266753;084395048X;0
247447;0380802317;0
273926;0385484518;9
251613;0887307868;0
264209;344242366X;7
269759;0385494246;0
253867;0671870114;10
255618;0373484615;0
251467;0394909674;8
255489;0910523436;0
264321;0836217128;5
266226;0425196992;0
242299;0380813815;8
246513;0316776963;0
252865;0821769340;7
253226;0671786113;8
251637;0743445376;0
244814;1853262390;9
264321;0380896761;0
268330;0373095732;0
269566;1572971304;0
243951;0609610597;5
254465;051512480X;10
257204;0553584383;0
267061;0553297163;0
257204;0671733893;8
242310;0609607375;7
254196;0446354732;5
274308;0671793578;0
245312;0061043494;0
258185;0425118703;0
255838;3442433614;0
243879;0375726403;8
242824;0821740407;0
266054;0446532371;0
255719;0316592102;0
260840;0156013975;0
249071;0460871641;8
246000;0375751513;0
251422;0425150143;0
259249;0746015151;0
262469;0312278586;9
265784;0393025314;0
264317;0385504209;0
253226;0373441754;0
269791;0440111498;9
240745;0140092323;0
245161;0385512104;7
240370;1576105067;0
254971;0965353923;0
263460;0671867083;0
261037;0140126643;0
264434;8477357862;0
268618;0679435824;7
270713;0671004689;8
262940;0394728378;6
259380;0373259190;0
261105;0312113102;0
274308;0373105932;0
271588;0425168220;9
250330;0066213444;0
245281;0812557468;0
263413;0380728133;0
258083;0807820636;3
276050;0449005577;8
243930;0060256680;9
266866;0006711146;0
271284;0553292498;0
256214;0312878915;0
273177;0679736395;8
257204;044022473X;0
270329;0515131229;0
265115;0312145462;0
250818;0395366380;0
248718;0140440984;5
248656;0886779154;0
252848;044011585X;0
270820;0385306032;0
270776;0060930616;7
253556;0761128611;0
264321;0446606812;4
274111;207036240X;0
270256;034537908X;0
248259;0451206444;0
251613;0449140407;0
249620;0140254544;0
258938;0345387651;10
262879;0373253664;0
242824;0373270852;0
250764;0060916508;0
269439;0312968647;8
265889;0312978448;6
252846;0312271921;0
252695;0515090506;8
260187;8401499127;0
257368;0782119719;0
266226;0486411117;0
264525;0060191988;10
259249;0064451992;0
265498;0345348109;0
256407;0553212648;0
266226;0449001962;0
255832;0345276353;0
254206;038529929X;6
269404;0934968128;0
248966;0312983271;0
274111;3498090275;10
245312;0440987202;0
253821;0373288220;0
251613;0451190564;0
262998;0816022682;8
244994;0671729470;0
265553;0451203895;6
241432;3570209326;0
268938;0684832186;8
257625;0684865742;0
245802;3455088570;0
257841;1551665999;0
258534;0425157539;10
246617;0590383892;0
240403;0425183378;0
241486;0803291647;0
269625;0553283936;9
240568;0786013893;6
247429;0871231972;0
245963;0373079524;0
249232;0060080841;7
271195;1551669609;0
252566;044900371X;7
240403;0931674085;10
269719;0525946586;0
244007;081288017X;0
267529;0440224071;5
260183;0805055126;0
255092;0345332156;10
271460;0425161749;9
245287;0743204840;0
241548;0345348664;0
274549;0141001682;6
250668;0044406150;8
260840;0684813211;10
275970;0807281956;0
276231;0345382323;0
259629;0451173139;0
240280;0385335490;0
246437;0380819201;0
268110;0345404440;7
256407;0025294709;0
252953;0142501611;8
246671;0373244479;0
271195;0812540018;0
248464;006019491X;10
241064;1841125644;0
275239;0670821616;0
258884;0671028022;0
260783;0425188302;0
258534;0345448820;0
243387;0738507660;10
259660;8427200528;8
245035;0440241073;7
265889;055356160X;0
269719;0425105679;0
273252;0446603287;0
268622;0871313146;0
250184;0515120618;0
251003;0553107305;10
251164;0385508417;8
273470;0312995423;0
266940;0812589041;9
264892;0918273838;6
241191;0590059890;0
245963;0446604658;0
264317;0515124796;7
246156;0373226683;0
268330;0060195827;0
273979;0553571818;0
257204;0812502574;0
267033;0312203764;0
273376;1591823234;0
254201;0380756269;0
274061;0373257120;0
246655;0373764383;0
259380;044023722X;8
251422;0964863502;0
276402;0425101797;0
265115;0446611212;0
243077;0671878786;8
248718;0425159442;5
274308;0451174216;0
270156;0553289411;0
261105;3312001757;0
274061;0373032188;0
274698;0440216540;0
245839;3351029365;0
255648;0373222777;0
251613;0312012667;0
256407;0440225833;0
265313;0425158616;0
265595;0340416386;0
240484;0515131229;5
266164;0395475910;0
262102;3257232780;0
259052;1403332258;10
261829;0373440731;0
256407;0822506378;0
275281;0425168964;0
258534;0671686151;0
269566;0451202856;0
260183;0752853694;0
245963;0373028474;0
251422;0385504209;10
274111;0898156823;0
270820;0671674463;0
251613;055327192X;0
257700;0373037368;0
244994;0345307070;0
265487;037541309X;8
273086;067167319X;0
240776;0575061596;9
256402;006105691X;0
242073;0771039387;0
247664;055356451X;7
275800;0553569155;0
264082;0440225701;9
242309;0385315236;6
246437;1551669153;0
242465;0917086228;10
274308;0373104111;0
270122;0207152977;0
252347;0425182908;0
269890;0446603716;8
259542;0345457684;0
275074;0679746048;10
248718;0441760120;9
242824;0373030738;0
270554;1565117794;9
249756;0449218112;0
255618;0446600415;0
265113;1551661519;3
252865;0376029110;9
257362;0743412028;6
250184;0590386042;0
254899;0380720795;0
244349;034539657X;0
241548;0812548094;0
274301;0345347099;0
244996;0449907481;7
251422;0373705069;0
246671;0886777151;0
262974;3442760003;0
274061;0373761236;0
247429;080410526X;0
251295;078601105X;0
274308;0373834225;0
262998;0894807544;0
249111;0449219755;0
274308;0425137465;0
248442;0812589718;2
246311;0312195516;0
255218;1573220051;9
271558;0515135828;0
263277;0312201656;0
262391;0394578775;0
252848;0553268929;0
271407;3499202697;0
253852;2070425827;7
255433;2277241202;0
246634;0375400117;10
244333;3548250114;8
266283;042516098X;8
272385;0345417623;9
257204;0345384466;0
241086;1582344574;0
265889;0505523493;9
240543;0806983167;9
263295;0879803584;0
274004;3499504693;0
276670;0771099886;0
242824;006109921X;0
265498;0446610399;0
247447;0307261077;0
274061;0451454723;0
249894;0740718576;8
248752;0440235162;0
262070;8425337690;0
272887;0393302903;10
245703;0330375253;9
254376;0375508430;1
240271;1888118040;0
245371;0375709258;0
259391;0156004844;0
251613;0440122139;0
257024;067102423X;8
252164;0380820846;0
241332;0375700757;0
251019;034543448X;8
262399;0671568175;0
266378;0140187367;10
274308;0446359610;0
247055;0316666343;9
274061;0380767643;10
244710;059056885X;0
272982;0064409945;0
255092;055356871X;0
249157;074727620X;6
258413;345308909X;0
250405;0743500547;10
275170;0679434968;0
268330;0425182673;0
269566;0140366709;8
245897;0440213290;9
245963;0312685173;0
245827;0671751190;0
274808;0312974620;10
262998;0855326425;7
241086;0679775439;9
244349;0671570684;9
253771;1558670815;7
245963;0671493949;0
253106;043936213x;0
255078;0425152251;0
250359;0451173392;0
270801;0385496095;8
254899;042506803X;0
267497;0446606243;0
264321;0451186508;0
243584;0345382846;9
247201;0425194256;6
259952;0060923717;10
246655;0345353145;0
274056;0671021001;10
274808;0451166841;8
247055;0394478878;0
274308;0316155306;0
264284;0807119350;5
269114;0883657864;0
256407;044922323X;9
254465;0671536621;0
270121;0440206154;0
264543;0525947647;0
264317;0553213105;0
251242;0786890088;9
257492;034545104X;5
242006;0373109539;10
268110;0684822776;8
254144;0671041789;9
254764;0811202208;0
269646;0316947679;9
256167;0380807432;0
263163;0823411958;0
245963;0446679224;0
265313;0425180964;0
249953;0394488458;9
262399;0312901305;0
257204;0380775514;0
249111;0373880065;0
266969;0515132268;10
269799;0962827134;0
248300;0835902307;5
261998;0345422384;8
245088;0791401677;7
252071;0451142934;0
254224;0345378482;8
245827;0590448900;10
272394;0940642107;10
244994;0670691992;0
243360;0140185895;0
242824;0821753401;0
260942;0931188458;10
257031;0345386108;0
249071;0679748091;9
245963;2831508800;0
242013;3257231288;0
249894;0345324528;7
241666;0425157474;8
270897;0345314255;0
250886;3453160363;7
275970;0399147454;0
268657;0205353908;8
263136;0670326372;0
273086;0060391448;10
247302;0446679593;5
251613;0345272579;9
260481;0060565578;0
261105;8175300418;0
258185;0380818329;9
242106;0821750224;0
266268;039914868X;7
254676;0515132039;0
248815;0439139600;9
247447;0723234663;0
264500;0373250290;6
258011;0395933463;8
257204;0061054720;0
268330;0671430742;0
249628;0425128164;7
247997;0671880187;7
262501;0451191145;0
270838;0525652442;0
245963;0821768670;0
266840;0753501392;0
257700;0373169078;8
275305;006101351X;0
271195;0441004326;0
251422;0395929733;0
272434;0553574965;6
246311;0375415092;5
250510;0399142185;0
255618;0425176088;0
273256;0786888741;9
259114;0672315157;0
266226;0140009957;0
245649;0449223612;0
254377;0425186393;7
271284;042506803X;5
248718;0812517040;8
263418;067976402X;0
250303;0446530891;0
257532;0440180295;8
244685;0553290703;9
275970;0525946756;0
262399;0061097500;0
275281;0876858159;0
266822;1588514374;5
254605;0380713829;0
275111;0553575414;0
240755;0553262645;0
242824;0505522675;0
246156;1858287391;8
254971;0312971397;5
248718;0898799139;10
273307;0385468660;7
269738;0373242204;5
249732;0721671500;0
252827;0380775271;10
255099;3423078006;0
270820;0553579606;0
258152;0517091267;0
259764;0345314220;0
256402;0440237262;0
272263;0345416872;5
258011;1560255625;6
240225;0060563893;9
240403;0740721909;0
247447;0060083948;0
248570;0060188731;0
271284;0451401883;0
274308;0373223870;0
240403;1556618670;0
265115;0451208552;0
242006;0821767372;7
276644;0828903174;0
267033;044023767X;8
245963;0553206567;0
259930;0671021001;0
246823;037370898X;0
246634;0553290789;0
248749;0609606727;9
249894;0451457935;0
252848;0345311965;0
242465;0811807282;0
275575;0373225350;8
269566;0425177386;0
244742;0064405176;9
248094;1575666006;0
250405;0395733456;0
271538;044022571X;0
268110;0140367659;0
269566;0440115450;0
254754;0553572997;0
251613;031032971X;5
251422;0373092830;0
265553;0671038559;0
256284;0440940001;0
258175;3404146239;7
259629;0380008149;0
268330;0937295337;0
242106;0061095540;0
242646;0515127507;0
251518;0425182908;6
263325;0385495439;0
254241;0871316021;0
259550;0440507189;0
242824;0373511876;0
252848;0671535471;0
251495;0671704273;0
262998;0674452569;8
257024;0446359866;0
251422;1568654073;0
262399;0553575090;0
249352;0380807939;0
249894;0812550706;8
269439;0425179184;8
263877;0770423310;0
240440;8432206407;8
265827;0446608955;0
269140;0446527297;8
253821;0425162028;10
266226;0451410866;0
248003;0671759213;0
261105;0140044531;7
250683;0830655018;10
269835;0553259172;0
252848;0446601640;0
247141;0316613258;0
257980;0156006006;6
271195;0671785818;0
254467;030681188X;0
256908;0449242161;0
240401;0425126870;10
276641;0747260850;7
257204;0440235464;0
251467;0140309586;0
242646;0553583468;0
274308;8478885196;10
250764;038089629X;0
255618;0385334206;0
242806;0441004075;0
245312;0380720434;0
251422;0671534645;0
274308;0060805587;0
261895;0890816999;0
250330;0671799576;0
253228;0525934960;0
258884;0671521500;7
273507;0865472807;7
265313;0671665790;0
252865;0970998716;9
247626;0812524020;9
254377;0312960743;8
245366;0425178234;0
271531;0786884592;9
248718;0679424008;8
258534;0440236673;0
270713;0140033025;0
245963;0486282600;0
258534;0670835382;9
261829;0671004530;0
267409;0671431285;0
243004;077105629X;10
254109;3423130377;0
272569;0449002128;7
269719;0060096209;0
261037;185754336X;0
262556;2070382885;0
249989;0440236681;0
273979;0375411151;0
268544;0679454691;0
275358;0671537474;0
267354;0452284481;4
265115;0553282085;0
242708;0590631098;0
256407;0515128554;0
246513;0060086386;8
249628;0061011983;0
242083;0743455827;8
253855;0486278077;0
269325;1573229075;5
248356;8466616160;10
251613;0310271223;0
255493;0140196013;0
243328;0375414053;7
251844;0451208153;5
247752;0553582127;9
267895;014044615X;10
248064;0425170349;10
270820;0425047075;0
243077;0525947647;0
265751;0802130208;7
256630;0821748947;0
254206;0671670557;10
257699;0882666096;9
258769;0345430239;0
263131;0671567829;0
251613;0840753527;0
262998;0262631652;9
251299;0670891576;8
267418;3426612593;7
274301;0671729489;0
240641;0152018913;0
253156;0441005136;0
249064;0553582127;0
261214;3453149122;7
254899;157866005X;0
269566;0804111111;0
246655;1551661691;0
257204;1560768401;10
259378;0747408203;0
251422;0373025548;0
251843;0061042005;0
266226;0451208846;0
270713;0671742647;0
258687;067088300X;5
253782;0064405842;0
248915;1929462379;10
275676;031230451X;8
262399;067187294X;0
252212;0688154522;6
246932;0060928336;8
243879;0312308922;0
245963;0449200248;0
260178;3453177355;7
245963;0800792467;0
274308;0373871279;0
240543;1564584909;10
250060;0911714200;0
266645;0439050006;0
246247;0871135809;6
271705;0486424545;0
250925;031298328X;7
246388;0316776963;8
258938;0312088485;0
274004;0743233468;0
257714;0380798360;6
274301;044022103X;10
274308;0373029195;0
242390;0385182449;8
254465;0061013889;0
264124;0060987529;0
254465;0821753533;0
246759;0140132708;7
262940;0671027972;9
265115;0312981589;0
247752;0446672211;0
264031;0316666343;10
268330;0451153553;0
254465;0380819724;0
265827;080411868X;0
250368;140004930X;8
266226;0812530942;0
251050;0020199309;9
249894;0935906002;7
275970;081664179X;0
254299;0345443284;7
269566;0671797476;0
257204;081257558X;0
244485;0515088102;0
241548;0553290797;0
260388;0452260116;10
274061;0451458710;0
263383;0515128554;0
256407;0553573993;0
261768;0440226430;0
262281;0767905180;7
247055;0451206525;0
246156;0679445080;0
245963;0681402415;0
245194;0061098795;6
259929;0684803798;0
270820;0811831310;0
269566;0380730138;0
253821;0373030479;0
250368;031226867X;3
266829;0898156122;8
271448;0345417976;9
252071;0061011924;0
254465;0821769359;0
246056;3774250936;0
249894;0385074077;7
268622;0446677477;0
276307;0345424719;9
256731;0553584480;6
251109;0802135765;7
252628;0345350472;0
260655;0802136354;0
274393;174059276X;8
271157;097130453X;10
246000;055327449X;0
245963;067180913X;0
262399;0786890061;0
264031;0553801198;8
276496;0393312836;0
274293;0060929995;1
264637;0373511442;6
259380;0553579851;0
270326;0140469583;10
247958;0373119909;0
265115;0373264011;6
259205;3499611597;9
263325;0316788228;7
245088;0671413570;9
270713;0671736531;0
259479;0061015725;0
249695;0345288238;0
258152;038079439X;0
262998;014013798X;0
250300;0345453743;3
262998;0860686728;0
273401;2904299106;0
262998;0002158973;8
252848;037370805X;0
250184;0380709171;0
253964;0060520612;9
271176;0679725350;0
242467;3442723078;9
244866;0743439791;7
248718;0140440496;0
248718;038080316X;4
271792;3453088433;0
244349;0821733397;0
247752;078600407X;0
245963;1558509453;0
255846;014009587X;0
251613;0395362180;0
274061;0671753673;0
244106;0812550706;8
259400;0440225825;10
252900;0064407667;0
270713;0440223202;0
254899;0915442639;5
249862;0822011654;10
243565;0066211212;0
260392;0553268880;0
253771;1590170229;10
269406;156731337X;10
247176;0743436741;0
276581;1931520003;0
252222;1550544748;10
258185;0060509104;0
258348;3462028189;0
259629;0440213290;0
261291;074343434X;4
247444;0446519081;5
249121;0967673747;10
253590;3257218265;5
266741;0140280553;0
252820;0937381004;8
258553;0812521080;0
268330;0373691084;0
250645;0821733621;0
268134;0671803301;0
274308;0671888587;0
266056;0060392452;0
266226;0060264454;10
261015;0316601950;10
271588;0449223507;8
269397;0836217012;0
247752;0425154092;10
246246;0875420079;10
266515;0345334515;10
255275;0525947914;0
240679;3442441382;0
252695;0451410645;0
251495;0030617332;0
253106;0066211085;0
255218;0064404374;9
240315;3423008849;5
272573;0316666343;9
267882;0586071105;3
257219;0440214041;7
269702;0375502238;9
252695;0575050225;0
267249;0142001740;0
272021;0804118558;0
248965;0821772953;7
255489;0964105829;0
243236;0452283442;5
258152;0553263153;0
270906;0446608483;0
247055;055380300X;0
244171;0875969232;7
255218;044022750X;0
270257;3442447380;8
274308;0440223989;0
259901;0816743134;0
240568;0449219992;0
260796;0380973545;0
253852;2290312096;0
254481;067169071X;0
260416;0375726349;0
263163;0425092917;0
